compound_name,BBB+/BBB-,MW,LogP,HBD,HBA
"(6r,7s)-3-(acetyloxymethyl)-7-[[(2z)-2-(furan-2-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,423.40300000000013,-0.06819999999999826,2.0,9.0
cefuroxime,BBB-,424.39100000000013,-0.5359999999999987,3.0,9.0
zinc1999439,BBB-,523.5740000000002,0.9809999999999997,3.0,12.0
schembl10363005,BBB-,513.6080000000001,0.4581999999999996,3.0,13.0
zinc38147281,BBB-,554.592,-1.6112999999999973,4.0,14.0
zinc100045075,BBB-,584.683,0.9987200000000007,4.0,13.0
zinc26892366,BBB-,511.57100000000014,-0.8697999999999984,3.0,14.0
(s)-nicardipine,BBB-,479.5330000000002,3.677800000000002,1.0,8.0
,BBB-,1446.1820000000005,2.840520000000006,18.0,25.0
,BBB+,428.5290000000003,2.934700000000001,1.0,6.0
,BBB+,613.1070000000002,4.8159000000000045,1.0,9.0
,BBB+,578.6620000000003,4.162500000000002,1.0,9.0
(r)-metomidate,BBB+,230.26700000000002,2.279,0.0,4.0
,BBB+,496.54700000000025,2.993400000000001,1.0,7.0
,BBB-,365.4110000000001,-0.2114999999999989,3.0,6.0
,BBB+,271.404,3.357300000000002,0.0,2.0
schembl6789173,BBB-,495.6390000000002,5.270900000000005,1.0,5.0
"(6s,7r)-7-[[(2z)-2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,413.4370000000001,-0.7113999999999985,4.0,10.0
,BBB+,345.39500000000015,0.7617999999999996,2.0,6.0
zinc11726762,BBB-,449.52900000000017,1.1792000000000005,2.0,8.0
sarpicillin,BBB-,433.53000000000014,1.4736000000000007,1.0,7.0
zinc8101062,BBB+,459.5580000000002,4.8807000000000045,3.0,5.0
,BBB-,877.0450000000004,5.6482200000000065,6.0,15.0
,BBB-,849.0350000000003,4.241820000000004,6.0,14.0
,BBB-,785.8910000000003,6.157840000000009,5.0,13.0
,BBB-,265.309,0.4758999999999998,1.0,4.0
,BBB-,813.9790000000003,3.6209000000000087,0.0,16.0
,BBB-,687.8680000000004,1.9085000000000032,3.0,13.0
,BBB+,297.3949999999999,1.2031999999999994,1.0,5.0
,BBB-,405.49600000000015,-3.585399999999993,6.0,10.0
,BBB-,828.0060000000001,3.0134000000000056,3.0,16.0
,BBB-,701.8510000000002,0.8456000000000055,5.0,14.0
flomoxef,BBB-,496.4740000000003,-1.290599999999999,3.0,12.0
cefmetazole,BBB-,471.54600000000016,-0.7283199999999983,2.0,12.0
moxalactam (latamoxef),BBB-,520.4800000000004,-1.127699999999999,4.0,12.0
,BBB-,575.6320000000002,-1.3132999999999986,4.0,14.0
4406-22-8,BBB+,423.5530000000003,3.1636000000000015,2.0,5.0
,BBB+,425.5690000000003,3.3876000000000017,2.0,5.0
,BBB-,433.3130000000001,2.3126000000000015,2.0,5.0
plicamycin,BBB+,1085.156,-0.24927999999998884,11.0,24.0
,BBB-,822.9530000000003,4.335420000000004,6.0,15.0
,BBB-,697.7780000000002,4.754120000000005,6.0,12.0
,BBB-,861.0790000000003,5.211300000000007,3.0,14.0
,BBB-,843.0650000000004,2.3251000000000075,4.0,16.0
"[(3s,4r,5r,6s)-5-hydroxy-6-[4-hydroxy-3-[[4-hydroxy-3-(3-methylbut-2-enyl)benzoyl]amino]-8-methyl-2-oxochromen-7-yl]oxy-3-methoxy-2,2-dimethyloxan-4-yl] carbamate",BBB-,612.6320000000002,3.6271200000000023,5.0,11.0
unii-q1069wkm8g component lzkanmyvpjzlew-fonmrsagsa-n,BBB+,178.512,1.8521,0.0,1.0
,BBB-,557.6170000000003,-0.359219999999999,3.0,14.0
zinc3871931,BBB-,519.5870000000002,-1.8399999999999967,4.0,13.0
schembl9489255,BBB-,427.4600000000002,0.09859999999999991,3.0,8.0
,BBB-,414.4610000000001,0.5220999999999996,3.0,7.0
lsm-5621,BBB-,334.33200000000005,-1.6511999999999971,3.0,8.0
,BBB-,588.5620000000004,1.3385999999999993,3.0,13.0
,BBB-,670.6890000000001,3.055900000000001,2.0,14.0
(r)-colchicine,BBB-,399.4430000000002,2.871600000000001,1.0,6.0
donepezil,BBB+,379.50000000000017,4.361100000000004,0.0,4.0
zinc2019916,BBB+,414.5240000000002,1.5687999999999995,1.0,7.0
tetrabenazine (tetrabenzine),BBB+,317.4290000000001,3.238100000000002,0.0,4.0
glaziovine,BBB+,297.3540000000001,2.266400000000001,1.0,4.0
,BBB-,608.5490000000002,-1.0897,8.0,15.0
panamesine,BBB+,426.4690000000003,2.7327000000000004,1.0,7.0
femoxetine,BBB+,311.42499999999995,3.8095000000000026,0.0,3.0
zinc731,BBB+,327.4060000000001,0.1666000000000014,2.0,5.0
unii-xm8p5rbs8n,BBB+,421.4940000000002,1.8761000000000003,2.0,5.0
chembl2115071,BBB+,370.4490000000002,1.9196,1.0,6.0
venlafaxine,BBB+,277.4079999999999,3.0356000000000014,1.0,3.0
unii-lkz81zc6tn,BBB+,322.235,4.579300000000004,0.0,2.0
perimetazine,BBB+,384.54500000000013,4.390700000000003,1.0,5.0
(r)-meprotixol,BBB+,329.465,3.7375000000000025,1.0,4.0
ram-327,BBB+,333.42800000000005,1.4776999999999998,2.0,5.0
,BBB+,608.6880000000001,4.313600000000004,1.0,10.0
schembl13091350,BBB+,299.37000000000006,1.9333,0.0,4.0
,BBB+,341.40700000000015,2.4211,0.0,5.0
"(4s,4as,7s,7as,12br)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",BBB+,299.3700000000001,1.5010999999999999,1.0,4.0
,BBB+,301.3860000000001,1.7251,1.0,4.0
"(4r,4ar,7ar,12bs)-4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",BBB+,315.3690000000001,1.0481999999999998,1.0,5.0
epigalantamine,BBB+,287.35900000000004,1.8503,1.0,4.0
,BBB+,285.34300000000013,1.1588999999999998,2.0,4.0
,BBB+,406.48200000000026,2.9848000000000017,0.0,6.0
,BBB-,645.6650000000002,2.2458,6.0,12.0
chembl3351107,BBB-,543.5250000000003,0.0012999999999993017,6.0,12.0
"(2s)-2-amino-n-[(2s,3r,4r,6s)-3-hydroxy-2-methyl-6-[[(1s,3r)-3,5,12-trihydroxy-3-(2-hydroxyacetyl)-10-methoxy-6,11-dioxo-2,4-dihydro-1h-tetracen-1-yl]oxy]oxan-4-yl]-4-methylpentanamide",BBB-,656.6850000000002,0.5322000000000013,7.0,13.0
"(7s,9r)-7-[(2r,4r,6s)-4-amino-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7h-tetracene-5,12-dione",BBB-,527.5260000000004,1.0304999999999995,5.0,11.0
,BBB-,627.6430000000001,1.5521999999999991,5.0,13.0
,BBB-,527.5260000000003,1.0288999999999997,5.0,11.0
"(7r,9r)-9-[(1s)-1,2-dihydroxyethyl]-6,7,9,11-tetrahydroxy-4-methoxy-8,10-dihydro-7h-tetracene-5,12-dione",BBB-,416.3820000000002,-0.05430000000000035,6.0,9.0
,BBB+,512.6510000000003,2.392100000000001,0.0,7.0
(r)-anisopirol,BBB+,358.45700000000005,3.470100000000002,1.0,4.0
unii-t8y60nc0y2,BBB+,432.5170000000002,2.2829000000000006,1.0,8.0
mephenoxalone,BBB+,223.22799999999995,1.1824000000000001,1.0,4.0
,BBB-,379.4640000000001,2.5318200000000006,1.0,6.0
pharmakon1600-01505978,BBB+,358.21799999999996,1.3815,2.0,4.0
zinc1605334,BBB+,356.227,0.40430000000000005,3.0,5.0
,BBB+,408.5350000000001,3.223900000000002,2.0,5.0
,BBB+,450.5720000000002,3.7947000000000033,1.0,6.0
unii-a0bk6fm64m component gdrgoyfisygshq-cqszacivsa-n,BBB+,324.40200000000004,1.8081999999999998,2.0,5.0
(r)-ketoprofen,BBB+,254.285,3.1057000000000015,1.0,2.0
unii-oe8026nxvx,BBB+,293.454,4.504900000000004,0.0,1.0
,BBB+,623.7180000000003,4.035800000000003,2.0,8.0
amfetaminil,BBB+,250.345,3.472080000000002,1.0,2.0
(+)-alaproclate,BBB+,255.74499999999998,2.5515000000000008,1.0,3.0
(+)-cathinone,BBB+,149.19299999999998,1.2165000000000001,1.0,2.0
4-[(2r)-2-aminopropyl]phenol,BBB-,151.20899999999997,1.2819,2.0,2.0
"(2r,5s,6r)-3,3-dimethyl-7-oxo-6-[[(2r)-2-phenoxypropanoyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",BBB-,364.4230000000001,1.0856,2.0,5.0
,BBB-,352.41600000000005,-0.22609999999999902,2.0,7.0
zinc245204572,BBB-,383.47,-0.3079999999999989,3.0,6.0
1-[1-(2-thienyl)-2alpha-methylcyclohexan-1beta-yl]piperidine,BBB+,263.45,4.639400000000005,0.0,2.0
,BBB+,390.49500000000023,3.1709000000000027,2.0,4.0
,BBB+,376.4680000000002,2.6367000000000016,2.0,4.0
,BBB+,394.4580000000002,2.728800000000001,2.0,4.0
,BBB+,444.5150000000002,3.469100000000002,2.0,5.0
,BBB+,374.4770000000001,1.8036,3.0,5.0
,BBB+,428.44700000000023,2.1409,3.0,5.0
,BBB+,521.4370000000004,4.869200000000005,1.0,6.0
,BBB+,408.9220000000002,2.1650000000000005,3.0,5.0
"(8s,9r,10s,11r,13s,14s,16r,17s)-9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-7,8,11,12,14,15,16,17-octahydro-6h-cyclopenta[a]phenanthren-3-one",BBB+,376.4680000000002,2.7808000000000015,2.0,4.0
,BBB+,412.90400000000017,3.975300000000003,1.0,3.0
,BBB+,392.4670000000002,1.7515999999999998,3.0,5.0
,BBB+,408.9220000000002,2.0208999999999997,3.0,5.0
"morpholine, 3-methyl-2-phenyl-, (2r,3s)-",BBB+,177.247,1.736,1.0,2.0
,BBB-,924.0910000000003,0.7117000000000049,12.0,17.0
,BBB-,780.9490000000005,2.2181000000000024,6.0,14.0
,BBB-,924.0910000000003,0.7117000000000049,12.0,17.0
unii-wo31v62797 component pshbcuhyclagpz-zbinzkhdsa-n,BBB+,295.766,2.8926000000000007,1.0,3.0
chembl2367803,BBB+,231.33899999999994,2.5462000000000007,1.0,2.0
zinc100218256,BBB+,271.404,3.3264000000000022,1.0,2.0
aztreonam,BBB-,435.44000000000017,-1.1724999999999979,4.0,10.0
"(1r,9r,13s)-1,13-dimethyl-10-(2-phenylethyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",BBB+,321.46399999999994,4.159100000000004,1.0,2.0
fluotracen,BBB+,347.4239999999999,5.644300000000006,0.0,1.0
tocris-1622,BBB+,268.35999999999996,2.2194000000000003,2.0,2.0
zinc31297920,BBB+,288.347,0.9929000000000001,0.0,4.0
,BBB+,378.4400000000001,1.6497,3.0,5.0
,BBB+,464.5770000000003,3.929900000000003,2.0,4.0
,BBB+,460.5230000000004,1.9732999999999998,3.0,7.0
,BBB+,392.8790000000002,1.9830999999999999,2.0,5.0
,BBB+,378.44000000000017,1.5056,3.0,5.0
,BBB+,376.4490000000001,0.8165,3.0,6.0
,BBB+,348.4830000000001,2.7466000000000013,2.0,4.0
"(3r,5s)-3,5-dimethyl-1-adamantanamine",BBB+,179.307,2.6941000000000015,1.0,1.0
,BBB+,360.45000000000016,1.9898000000000002,2.0,5.0
10.alpha.-testosterone,BBB+,288.43100000000004,3.8792000000000026,1.0,2.0
,BBB+,380.45600000000013,1.8737,3.0,5.0
,BBB+,486.6490000000005,4.302900000000004,2.0,6.0
,BBB-,360.45000000000016,2.0031,2.0,5.0
ecenofloxacin,BBB-,372.40000000000015,1.7422000000000002,2.0,6.0
unii-w8rd4n93r2 component qvfwzncvpcjqop-ritpcoansa-n,BBB+,265.56399999999996,2.2411000000000008,2.0,3.0
(r)-trimipramine,BBB+,294.442,4.121000000000003,0.0,2.0
zinc582,BBB+,330.4530000000001,3.1686000000000014,0.0,4.0
unii-d8xjm5vp3f,BBB+,323.4650000000001,4.358680000000004,0.0,4.0
(r)-trifluomeprazine,BBB+,366.45200000000006,5.505800000000004,0.0,3.0
(r)-trimeprazine,BBB+,298.45500000000004,4.487000000000004,0.0,3.0
zinc33827953,BBB-,317.86,4.570200000000004,0.0,2.0
zinc5141713,BBB+,296.374,2.735500000000001,1.0,4.0
l-dimethylamphetamine,BBB+,163.26399999999995,2.1792,0.0,1.0
,BBB+,324.384,2.990000000000001,3.0,4.0
zinc6036855,BBB+,359.538,5.8940000000000055,1.0,2.0
,BBB-,288.28099999999995,-0.7100000000000002,3.0,6.0
zinc3872561,BBB-,285.32099999999997,0.3736999999999999,2.0,5.0
,BBB-,233.22,0.12169999999999992,2.0,4.0
naranol,BBB+,283.37100000000004,2.661000000000001,1.0,3.0
zinc40163458,BBB+,328.79900000000004,3.2139000000000015,1.0,3.0
zinc40163149,BBB+,363.2440000000001,3.867300000000003,1.0,3.0
,BBB+,237.34299999999996,2.504200000000001,1.0,2.0
,BBB+,474.5500000000003,2.2193000000000005,3.0,7.0
,BBB+,408.89700000000016,3.3504000000000023,1.0,4.0
,BBB+,410.91300000000024,3.1422000000000017,2.0,4.0
,BBB+,496.57500000000033,3.760400000000003,2.0,6.0
zinc40476855,BBB+,372.4610000000002,2.0118000000000005,2.0,5.0
,BBB+,444.9020000000002,2.4102,3.0,5.0
,BBB+,428.90300000000025,3.090200000000002,2.0,4.0
,BBB+,410.4570000000002,1.8436999999999997,3.0,5.0
,BBB+,494.5750000000004,3.4407000000000023,2.0,6.0
,BBB+,410.9130000000002,2.9981000000000013,2.0,4.0
,BBB+,495.03100000000035,4.595100000000004,1.0,5.0
,BBB+,346.46700000000016,3.435900000000002,2.0,3.0
,BBB+,478.57600000000036,4.325800000000004,1.0,5.0
chembl149268,BBB+,329.743,3.4262000000000024,1.0,4.0
nuo8nhr7wb,BBB+,191.23000000000002,1.2625999999999997,1.0,2.0
,BBB-,852.9459999999997,0.8799000000000072,4.0,12.0
,BBB-,513.4990000000003,-0.00730000000000014,6.0,11.0
"cis-3,4-dimethyl-2-phenylmorpholine",BBB+,191.27399999999994,2.0782,0.0,2.0
ketazocine,BBB+,285.387,2.9666000000000015,1.0,3.0
zinc1851098,BBB-,444.44000000000017,-0.5041999999999991,6.0,9.0
,BBB+,496.5750000000003,3.555600000000003,2.0,6.0
,BBB+,392.87900000000025,1.9000999999999997,3.0,5.0
,BBB+,358.43400000000014,1.7658,2.0,5.0
,BBB+,360.4500000000002,1.5575999999999999,3.0,5.0
,BBB+,413.3410000000001,3.1655000000000015,2.0,4.0
,BBB+,346.4670000000001,2.8108000000000017,2.0,4.0
,BBB-,360.45000000000016,1.8456999999999997,2.0,5.0
,BBB+,462.5390000000004,2.1973,3.0,7.0
,BBB+,378.53400000000016,2.7191000000000014,3.0,5.0
,BBB+,245.366,3.113600000000001,2.0,2.0
zinc3881869,BBB-,272.3879999999999,3.6092000000000026,2.0,2.0
zinc37263687,BBB+,394.43900000000014,0.6204999999999998,4.0,6.0
"(6s,8s,9r,10s,11r,13s,14s,16s,17s)-6,9-difluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",BBB+,412.4290000000002,0.5684999999999998,4.0,6.0
ncgc00016649-01,BBB+,305.374,1.9434999999999996,1.0,4.0
(-)-alpha-tocopherol,BBB+,430.7170000000003,8.840260000000002,1.0,2.0
,BBB-,553.7690000000003,4.357520000000004,4.0,6.0
,BBB-,567.7960000000003,4.747620000000004,4.0,6.0
"(6s,7r)-7-[[(2r)-2-(4-hydroxyphenyl)-2-[(6-methyl-4-oxo-1h-pyridine-3-carbonyl)amino]acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,612.6500000000003,-0.08557999999999927,5.0,12.0
77518-08-2,BBB+,192.30599999999998,1.95072,1.0,2.0
,BBB-,1257.453999999999,0.06271999999999661,6.0,18.0
ncgc00160499-01,BBB+,202.301,2.20822,1.0,2.0
dimemorfan (inn),BBB+,255.40499999999994,3.683220000000002,0.0,1.0
schembl18877133,BBB+,226.32299999999995,2.930320000000001,1.0,2.0
"(2r)-1-(2,6-dimethylphenoxy)propan-2-amine",BBB+,179.26299999999998,2.0294399999999997,1.0,2.0
r-toloxatone,BBB+,207.22899999999998,1.31252,1.0,3.0
schembl9384285,BBB+,281.355,3.0654200000000014,2.0,3.0
unii-a41z78sd75 component ipvvzyzttkhxkk-wcqgtbresa-n,BBB+,476.995,4.152820000000004,2.0,5.0
unii-el82385c45,BBB+,186.258,2.8008200000000008,0.0,2.0
"(6r,7r)-7-[[(2s)-2-hydroxy-2-phenylacetyl]amino]-3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,478.57700000000017,1.4108200000000002,3.0,9.0
zinc3830408,BBB-,454.5190000000002,-0.6360799999999995,2.0,12.0
,BBB-,493.5920000000002,1.082820000000001,4.0,10.0
,BBB-,461.49600000000015,0.8315200000000016,2.0,9.0
zinc2015281,BBB-,470.3340000000002,3.2021200000000007,2.0,6.0
"(2s,5r,6s)-6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",BBB-,453.8790000000002,2.6878200000000003,2.0,6.0
chembl3558540,BBB-,401.44400000000013,1.89532,2.0,6.0
"(2s,5s,6r)-6-[[[3-(2-chlorophenyl)-5-methyl-4-isoxazolyl]-oxomethyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",BBB-,435.8890000000002,2.5487200000000003,2.0,6.0
,BBB+,276.554,3.3366000000000016,1.0,3.0
miconazole,BBB+,416.1350000000001,6.454800000000002,0.0,3.0
,BBB+,344.8860000000001,4.116800000000003,0.0,3.0
zinc31477134,BBB+,353.918,5.5781000000000045,0.0,2.0
zinc1843003,BBB-,375.3850000000001,-0.8319000000000003,4.0,10.0
"(6s,7r)-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-7-[[2-(trifluoromethylsulfanyl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,470.4800000000001,0.29380000000000034,2.0,10.0
,BBB-,453.5310000000001,-0.1887199999999989,2.0,11.0
schembl4401823,BBB-,462.5130000000001,-0.2255999999999989,3.0,10.0
,BBB+,405.46800000000025,3.558900000000002,0.0,5.0
112058-85-2,BBB+,329.3710000000001,3.326500000000002,1.0,4.0
epurpurin c,BBB-,288.306,3.6119600000000016,2.0,4.0
cc-279,BBB+,172.231,1.78708,1.0,2.0
unii-7gaq2332nk component nrncyvbfpddjne-ssdottswsa-n,BBB+,176.17499999999998,0.8088700000000002,2.0,3.0
,BBB-,460.5370000000002,0.47370000000000134,3.0,7.0
,BBB-,536.5880000000003,-0.47069999999999723,4.0,8.0
unii-u5xbm7n6a3,BBB+,266.3,1.6504,1.0,2.0
armodafinil,BBB+,273.357,2.01,1.0,2.0
ncgc00016548-01,BBB+,245.662,1.1750000000000003,2.0,4.0
zinc3871892,BBB-,466.41000000000014,-2.8756999999999975,5.0,12.0
,BBB+,244.20700000000002,-3.0114999999999994,4.0,8.0
schembl147813,BBB+,197.22799999999998,2.570400000000001,1.0,1.0
"2-amino-9-[(2-hydroxyethoxy)methyl]-6,9-dihydro-1h-purine",BBB+,211.225,-0.9103000000000006,3.0,7.0
,BBB-,552.6260000000003,-6.3994000000000035,11.0,15.0
(r)-norfluoxetine,BBB+,295.304,4.174300000000002,1.0,2.0
,BBB-,585.6080000000002,-8.424200000000015,13.0,17.0
,BBB-,571.6250000000001,-7.950800000000014,13.0,17.0
,BBB-,237.33199999999997,0.8358000000000008,4.0,6.0
,BBB+,222.317,1.2536000000000007,3.0,5.0
,BBB-,557.5980000000003,-8.340900000000014,13.0,17.0
,BBB-,322.362,-5.115599999999994,8.0,10.0
,BBB-,484.5030000000001,-7.2913999999999985,11.0,15.0
(r)-norfenefrine,BBB-,153.18099999999998,0.3842999999999999,3.0,3.0
n-benzyl-(4r)-4-aminomethyl-pyrrolidin-2-one,BBB+,204.27300000000002,0.9937999999999998,1.0,2.0
,BBB-,451.52100000000013,-5.266599999999998,9.0,13.0
,BBB-,614.6500000000002,-8.895300000000017,13.0,19.0
,BBB-,483.5190000000001,-7.325000000000001,11.0,15.0
,BBB-,467.52000000000015,-6.295799999999999,10.0,14.0
ncgc00016897-01,BBB-,519.5650000000003,-0.7101999999999984,4.0,11.0
hydrazino alcohol,BBB+,48.045,-1.1611000000000002,3.0,3.0
suclofenide,BBB+,364.81000000000006,2.0345000000000004,1.0,4.0
"(6s,7r)-7-[[(2r)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-(2h-triazol-4-ylsulfanylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,462.5130000000001,0.041000000000000425,5.0,9.0
zinc1530991,BBB-,349.77400000000006,0.7108000000000003,3.0,4.0
ks-00001f6r,BBB-,367.814,0.6213000000000004,3.0,5.0
cis-2-phenylcyclopropylamine,BBB+,133.194,1.5011999999999999,1.0,1.0
d-dopa,BBB-,197.18999999999997,0.052200000000000135,4.0,4.0
(e)-cypenamine,BBB+,161.248,2.2814000000000005,1.0,1.0
,BBB+,287.70700000000005,-0.4986000000000003,4.0,8.0
,BBB+,263.29799999999994,-4.375399999999995,7.0,9.0
lopac-h-3146,BBB+,214.26799999999994,2.1867000000000005,2.0,3.0
(r)-pancopride,BBB+,349.8620000000001,2.535000000000001,2.0,4.0
"(6s,7r)-7-[[(e)-2-(2-amino-1,3-thiazol-4-yl)-4-carboxybut-2-enoyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",BBB-,410.4330000000001,-0.0481999999999998,4.0,8.0
,BBB-,545.6030000000003,-0.19379999999999864,4.0,11.0
,BBB+,361.48500000000007,4.3335000000000035,1.0,3.0
pazinaclone,BBB+,478.9360000000003,3.740300000000003,0.0,6.0
,BBB-,417.51200000000017,1.7623000000000002,2.0,6.0
,BBB-,439.54400000000015,0.1837000000000003,4.0,9.0
zinc3830475,BBB-,440.49200000000013,-0.9444999999999995,2.0,12.0
l-erythro-chloramphenicol,BBB+,323.13199999999995,0.9089999999999998,3.0,5.0
,BBB+,329.17999999999995,0.46360000000000023,3.0,5.0
,BBB-,672.6980000000002,0.5547000000000029,6.0,10.0
zinc3830427,BBB-,542.5770000000001,-0.9172999999999991,4.0,12.0
cas-58-85-5,BBB+,244.31600000000003,0.7968000000000001,3.0,3.0
unii-x10241g2na,BBB+,358.4380000000001,2.125399999999999,1.0,5.0
schembl8844528,BBB+,329.4040000000001,0.5262,0.0,6.0
rofelodine,BBB+,214.268,1.8047,0.0,2.0
rolicyprine,BBB+,244.294,0.9372999999999998,2.0,2.0
cinperene,BBB+,388.5110000000001,3.786400000000002,1.0,3.0
(r)-alonimid,BBB+,243.26200000000003,1.3375,1.0,3.0
,BBB+,341.4070000000001,1.5253999999999999,2.0,5.0
,BBB+,276.292,-0.17730000000000018,1.0,4.0
"(1r,9s,10r)-17-(cyclopropylmethyl)-3-hydroxy-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-13-one",BBB+,311.4250000000001,3.039600000000002,1.0,3.0
,BBB+,288.734,3.072700000000001,2.0,3.0
cloxazolam,BBB+,349.21700000000004,3.4788000000000023,1.0,3.0
zinc40017477,BBB+,377.213,3.0736000000000008,1.0,3.0
unii-i47khr6imv,BBB+,376.8150000000001,2.3513000000000006,1.0,4.0
schembl2108102,BBB+,362.78800000000007,2.0163000000000006,2.0,4.0
,BBB+,278.739,1.6416999999999995,2.0,3.0
,BBB+,373.8880000000001,2.5039000000000007,1.0,4.0
unii-3042he9he8,BBB+,216.24000000000004,1.3924999999999996,1.0,3.0
zinc1081249,BBB+,216.24,0.7535000000000001,2.0,2.0
unii-ke6k6jp8fp component yyganuvabkdfdw-gzmmtyoysa-n,BBB+,221.64299999999997,1.2540999999999995,1.0,2.0
unii-l2gwr3us1g component qqwlxnmppfcvcd-secbinfhsa-n,BBB+,280.30500000000006,0.10969999999999991,1.0,4.0
pdsp1_001647,BBB+,379.46000000000015,2.2549,1.0,5.0
unii-1287u42u7j,BBB+,211.64800000000002,1.7638,1.0,2.0
unii-8pdi6dy6gv component jejofytvmfvkqa-cqszacivsa-n,BBB+,322.151,2.496300000000001,2.0,4.0
schembl17256233,BBB+,419.52900000000017,1.5979999999999994,0.0,6.0
balaperidone,BBB+,379.43500000000006,2.564400000000001,1.0,4.0
"2-(2,4-difluorophenyl)-1,3-bis(1,3-dihydro-1,2,4-triazol-2-yl)propan-2-ol",BBB+,310.30800000000005,-0.2355999999999996,3.0,7.0
zinc403682,BBB+,267.3719999999999,3.0646000000000004,2.0,2.0
zinc17354679,BBB+,301.389,4.121200000000004,1.0,2.0
zinc102036582,BBB+,398.93400000000014,3.664100000000002,1.0,4.0
unii-1o8a15g935 component bjwapforupuxrj-gosisdbhsa-n,BBB+,454.53300000000013,4.831100000000005,1.0,4.0
chembl105013,BBB+,408.43900000000014,4.031100000000003,1.0,3.0
zinc22463019,BBB+,418.96500000000015,3.0725000000000016,1.0,5.0
zinc252444101,BBB+,309.52900000000005,-0.46290000000000026,3.0,6.0
53910-25-1,BBB+,268.273,-0.9890000000000005,4.0,8.0
zinc2053,BBB+,286.28,-1.6424000000000003,5.0,7.0
,BBB+,341.84200000000004,4.163800000000003,2.0,4.0
denzimol,BBB+,292.382,3.401900000000002,1.0,3.0
unii-u49lid4uyj component okackalpxhbema-odanahcnsa-n,BBB+,725.699,4.793600000000004,4.0,8.0
unii-68t333a22u,BBB+,450.50400000000013,5.919700000000005,1.0,3.0
schembl18309836,BBB+,272.348,2.860900000000001,1.0,4.0
,BBB+,1136.1150000000002,2.5666000000000007,7.0,19.0
unii-0663ol43pk,BBB+,287.75,1.9725999999999997,2.0,4.0
,BBB+,286.7620000000001,2.4508,2.0,3.0
ciclazindol,BBB+,298.77299999999997,3.198100000000001,1.0,3.0
chembl3577583,BBB+,313.4410000000001,2.975500000000001,2.0,3.0
schembl20904174,BBB+,327.46800000000013,3.3656000000000015,2.0,3.0
,BBB+,271.3160000000001,0.8558999999999997,3.0,4.0
,BBB+,357.4500000000003,1.7072999999999998,3.0,5.0
zinc2015966,BBB+,223.29700000000003,1.7288,1.0,3.0
levoxadrol,BBB+,309.40899999999993,3.4452000000000016,1.0,3.0
,BBB+,206.31400000000002,1.6632999999999998,1.0,3.0
,BBB+,189.26199999999997,0.5196999999999996,2.0,3.0
napitane,BBB+,335.4470000000001,4.3247000000000035,0.0,3.0
unii-f5iv9bnn0r,BBB+,188.27399999999997,1.1889999999999998,1.0,2.0
zinc5934813,BBB+,289.422,4.4577000000000035,0.0,1.0
quinupramine,BBB+,304.4370000000001,4.017500000000003,0.0,2.0
(r)-mequitazine,BBB+,322.47700000000015,4.631100000000005,0.0,3.0
"tarceva, erlotinib",BBB+,393.4430000000002,3.405100000000002,1.0,7.0
